filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,Fund Size,Holdings,MV,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous MV,Country
260443,ION ASSET MANAGEMENT LTD.,972-09-970-3620,58,71,Small,49.0,1582269735.0,44.898,80.8068,16.62,173.7,16.24,440.27,2015-02-13 05:00:00 UTC,34.21,99.88,62.71,178.64,2.33,14.860000000000001,11.28,,12.479999999999999,22.75,22.5,,3.6,3.425,0001603837,4676672,5.0809,2,0,1505763751.0,L3,HERZLIYA,20218887.0,-0.0222,0.2304,1.1456,-8.18,256580632.0,16.216,"Short-Term Focus,Low BETA Stock Focus",Investment Advisor,2015-02-13 05:00:00 UTC,1505763751.0,ISRAEL
445933,ION TECH LTD,972-09-970-3620,,,Micro,17.0,230780470.0,23.5294,88.2921,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.4,1.8824,0001783644,4676672,,2,0,0.0,L3,HERZLIYA,0.0,,,,,106562400.0,46.175,"","",,0.0,ISRAEL
328543,ION VALUE MANAGEMENT LTD.,9729-970-3620,,,Small,21.0,836564661.0,61.9048,99.0392,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.4,1.1905,0001667024,4676672,,0,0,0.0,L3,HERZLIYA,0.0,,,,,0.0,0.0,"","",,0.0,ISRAEL
1493,IONIC CAPITAL MANAGEMENT LLC,212-294-8531,73,65,Small,229.0,310327042.0,52.4017,50.7294,-0.65,70.98,-1.19,96.89,2008-02-14 05:00:00 UTC,18.28,40.98,15.28,23.6,3.6700000000000004,7.109999999999999,7.61,6.1,2.15,4.33,5.81,4.9399999999999995,2.1,4.6824,0001386462,10017,-23.876,18,12,407659985.0,NY,NEW YORK,76914417.0,0.0363,0.2265,0.9368,-3.54,141060101.0,45.455,"Value Investor,GARP","Investment Advisor,Hedge Fund",2008-02-14 05:00:00 UTC,407659985.0,United States
174703,IOWA STATE BANK,515-246-8240,,,Small,113.0,451867688.0,10.3774,32.4367,5.19,252.47,4.92,262.7,2012-04-25 04:00:00 UTC,15.74,78.25,16.21,86.48,6.23,12.25,10.99,10.15,7.03,13.270000000000001,11.700000000000001,10.41,15.2,25.0943,0001546967,50323-1818,8.3623,0,0,416997119.0,IA,URBANDALE,873088.0,0.2231,0.1515,0.8625,-2.2,110106868.0,24.367,"Long-Term Focus,Low BETA Stock Focus","Banks,Investment Advisor",2012-04-25 04:00:00 UTC,416997119.0,United States
358713,IPCONCEPT (LUXEMBURG) S.A.,003522602481,,,Small,291.0,1334338634.0,8.5911,32.8101,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.5,3.4777,0001695960,1445,,0,0,0.0,N4,LUXEMBOURG,0.0,,,,,5446289.0,0.408,"","",,0.0,LUXEMBOURG
260784,IPG INVESTMENT ADVISORS LLC,16193261200,65,80,Small,229.0,458500846.0,41.4847,40.9394,5.34,211.99,8.58,249.52,2014-04-04 04:00:00 UTC,20.52,129.95,26.28,137.87,5.3100000000000005,18.12,12.58,11.360000000000001,6.87,18.92,12.770000000000001,12.17,9.0,10.1834,0001602237,92101,-8.3737,0,0,500403144.0,CA,SAN DIEGO,7085458.0,0.0972,0.2525,1.3045,-6.36,108657311.0,23.698,"","Investment Advisor,Hedge Fund",2014-04-04 04:00:00 UTC,500403144.0,United States
57685,"IPSWICH INVESTMENT MANAGEMENT COMPANY ., INC.",978-356-6333,56,74,Small,197.0,426933972.0,6.1224,29.2473,5.51,503.81,5.53,502.35,2009-05-11 04:00:00 UTC,23.62,108.54,24.3,118.65,11.83,15.83,14.91,12.04,12.690000000000001,16.939999999999998,15.459999999999999,12.08,12.5,28.2551,0001463753,01938,7.9402,0,0,395528403.0,MA,IPSWICH,180154.0,0.589,0.1514,0.8747,3.23,20834329.0,4.88,"Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2009-05-11 04:00:00 UTC,395528403.0,United States
289056,IQ EQ FUND MANAGEMENT (IRELAND) LTD,353-1-903 9785,25,33,Small,305.0,882504020.0,11.8644,20.3064,3.62,104.66,4.7,131.53,2015-02-17 05:00:00 UTC,18.25,54.16,21.03,71.48,-1.97,9.04,8.290000000000001,,0.86,11.39,10.22,,4.3,8.2136,0001620943,D02 C9D0,3.9756,0,0,848760741.0,L2,DUBLIN 2,2379199.0,-0.2682,0.1791,0.9035,-11.42,0.0,0.0,"",Investment Advisor,2015-02-17 05:00:00 UTC,848760741.0,IRELAND
624208,IRENIC CAPITAL MANAGEMENT LP,646-993-6330,,,Small,27.0,490713814.0,40.7407,92.8967,4.1,60.37,2.21,49.3,2023-02-14 05:00:00 UTC,41.67,0.0,40.91,,,,,,,,,,2.6,2.5238,0001929389,10153,-2.7523,1,0,504601973.0,NY,NEW YORK,20150630.0,0.6768,0.2168,1.0478,,100281510.0,20.436,"","Investment Advisor,Hedge Fund",2023-02-14 05:00:00 UTC,504601973.0,United States
1494,IRIDIAN ASSET MANAGEMENT LLC,2033417800,78,69,Small,57.0,509645164.0,12.2807,62.0389,3.98,672.02,5.81,594.62,2001-05-09 04:00:00 UTC,22.36,89.92,22.71,87.48,5.7700000000000005,13.69,7.33,7.199999999999999,6.76,13.389999999999999,7.049999999999999,7.090000000000001,8.1,11.9091,0001033427,06880,-7.549,0,0,551259556.0,CT,WESTPORT,2491860.0,0.1315,0.2205,1.0823,-4.27,147956351.0,29.031,"Value Investor,GARP","Investment Advisor,Hedge Fund",2001-05-09 04:00:00 UTC,551259556.0,United States
252460,IRON FINANCIAL LLC,847-715-3200,30,35,Micro,117.0,179405944.0,0.0,52.6574,2.11,156.92,1.99,145.36,2014-01-08 05:00:00 UTC,12.62,70.71,11.89,53.5,4.58,11.29,10.5,9.53,3.49,8.95,9.049999999999999,9.06,20.7,13.4796,0001595509,60062,1.8115,0,0,176213883.0,IL,NORTHBROOK,346777.0,0.1789,0.0973,0.602,-2.07,118802298.0,66.22,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2014-01-08 05:00:00 UTC,176213883.0,United States
374758,IRON GATE GLOBAL ADVISORS LLC,801-575-6427,74,71,Small,107.0,562408827.0,15.8879,69.9473,6.84,151.62,6.64,163.71,2017-08-16 04:00:00 UTC,34.77,119.19,34.31,124.14,11.35,16.99,,,10.52,17.52,,,12.7,14.8788,0001131181,84054,11.182,1,8,505845219.0,UT,NSL,1344411.0,0.495,0.1724,0.9467,2.14,52088390.0,9.262,"Mega-Cap Focus,Long-Term Focus",Investment Advisor,2017-08-16 04:00:00 UTC,505845219.0,United States
496059,"IRON HORSE WEALTH MANAGEMENT, LLC",5157796250,26,23,Small,527.0,252993517.0,16.5085,74.333,3.95,15.66,4.11,14.91,2021-01-14 05:00:00 UTC,15.58,0.0,16.07,,2.7199999999999998,,,,2.71,,,,8.2,6.4499,0001836270,50131,10.6376,0,0,228668740.0,IA,JOHSTON,327414.0,-0.0098,0.1259,0.6867,-5.01,242986463.0,96.045,"FINANCE concentrated,Low BETA Stock Focus",Investment Advisor,2021-01-14 05:00:00 UTC,228668740.0,United States
463900,IRON TRIANGLE PARTNERS LP,646-779-6380,61,50,Small,40.0,976332223.0,62.5,53.1615,-2.8,61.26,-2.73,57.79,2020-02-14 05:00:00 UTC,2.98,0.0,7.45,,-5.220000000000001,,,,-3.5999999999999996,,,,1.9,2.3448,0001779763,06807,26.3177,0,1,772918246.0,CT,COS COB,17836716.0,-0.3501,0.2312,1.1058,-15.71,21451403.0,2.197,"HEALTH CARE concentrated,Short-Term Focus","Investment Advisor,Hedge Fund",2020-02-14 05:00:00 UTC,772918246.0,United States
506490,"IRONBRIDGE PRIVATE WEALTH, LLC",5123278900,45,56,Micro,48.0,241190454.0,14.5833,58.0726,5.3,27.75,8.76,47.39,2021-03-24 04:00:00 UTC,18.42,0.0,28.97,,6.35,,,,11.25,,,,2.8,4.6,0001850996,78746,17.5869,0,2,205116763.0,TX,AUSTIN,652253.0,0.2468,0.1418,0.7328,-1.73,120058559.0,49.777,"Short-Term Focus,Low BETA Stock Focus",Investment Advisor,2021-03-24 04:00:00 UTC,205116763.0,United States
661063,IRONCLAD INVESTMENTS LLC,4079821888,,,Micro,3.0,155269013.0,0.0,100.0,5.54,4.29,5.55,4.29,2024-02-15 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,1.0,0001824600,32751,3.4524,0,0,150087349.0,FL,MAITLAND,19298.0,-0.1183,0.1402,0.8002,,155269013.0,100.0,"",Investment Advisor,2024-02-15 05:00:00 UTC,150087349.0,United States
271238,"IRONSIDES ASSET ADVISORS, LLC",252-443-7041,38,64,Small,96.0,291907753.0,17.7083,81.4559,5.82,109.3,4.51,210.36,2014-08-05 04:00:00 UTC,25.37,64.16,21.93,106.38,6.6000000000000005,10.42,8.68,,6.4399999999999995,15.590000000000002,13.19,,13.7,12.3441,0001615135,27804,26.5659,0,0,230637043.0,NC,ROCKY MOUNT,530789.0,0.2336,0.1596,0.8721,-2.43,149692651.0,51.281,"Large-Cap Focus,Long-Term Focus,ETF Investor",Investment Advisor,2014-08-05 04:00:00 UTC,230637043.0,United States
392578,"IRONVINE CAPITAL PARTNERS, LLC",402-715-5224,37,44,Small,45.0,911941517.0,2.2222,53.9062,3.19,103.04,3.55,102.41,2018-02-14 05:00:00 UTC,20.89,86.7,21.24,88.12,3.3000000000000003,13.3,,,3.7699999999999996,13.469999999999999,,,12.6,18.7556,0001730478,68114,9.3665,0,0,833839673.0,NE,OMAHA,290461.0,0.0245,0.1858,1.0226,-6.54,904192.0,0.099,Long-Term Focus,Investment Advisor,2018-02-14 05:00:00 UTC,833839673.0,United States
288721,"IRONWOOD FINANCIAL, LLC",5203184600,40,41,Small,153.0,434951909.0,7.1895,43.7968,3.13,80.94,3.53,69.36,2015-02-12 05:00:00 UTC,15.05,54.13,15.87,41.77,4.64,9.04,7.71,,6.68,7.23,6.370000000000001,,10.5,18.1656,0001630360,85719,5.3742,0,0,412769066.0,AZ,TUCSON,1366960.0,0.1483,0.1205,0.6751,-2.84,338329026.0,77.785,"FINANCE concentrated,Long-Term Focus,ETF Investor,Low BETA Stock Focus",Investment Advisor,2015-02-12 05:00:00 UTC,412769066.0,United States
1498,"IRONWOOD INVESTMENT COUNSEL, LLC",602-493-4042,42,56,Small,264.0,573343025.0,6.8182,25.5008,0.52,304.96,1.48,332.17,2005-08-15 04:00:00 UTC,17.43,64.09,17.95,86.25,4.09,10.41,9.67,9.07,6.959999999999999,13.25,11.82,10.33,11.3,22.5058,0001330463,85250,7.1839,0,0,534915419.0,AZ,SCOTTSDALE,688019.0,0.0884,0.1442,0.8843,-4.02,109892679.0,19.167,"Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2005-08-15 04:00:00 UTC,534915419.0,United States
1499,IRONWOOD INVESTMENT MANAGEMENT LLC,6177577630,60,62,Micro,181.0,204882967.0,12.1547,28.9021,2.46,420.06,2.1,439.85,2001-05-23 04:00:00 UTC,29.65,61.59,44.44,72.93,2.25,10.07,5.6000000000000005,8.08,5.33,11.58,6.63,8.39,6.4,32.5491,0001127761,02110,7.66,0,0,190305517.0,MA,BOSTON,3476416.0,-0.0241,0.2446,1.325,-9.03,29156043.0,14.231,"Long-Term Focus,GARP,Value Investor","Investment Advisor,Hedge Fund",2001-05-23 04:00:00 UTC,190305517.0,United States
499742,"IRONWOOD WEALTH MANAGEMENT, INC.",304-760-6000,50,31,Micro,22.0,190740402.0,0.0,83.7123,5.59,34.73,3.58,22.9,2021-02-09 05:00:00 UTC,20.08,0.0,16.02,,6.58,,,,4.41,,,,10.2,10.5455,0001844821,25526,4.3538,0,0,182782390.0,WV,HURRICANE,62385.0,0.2469,0.1509,0.7561,-1.58,190399490.0,99.821,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-02-09 05:00:00 UTC,182782390.0,United States
391659,"IRONWOOD WEALTH MANAGEMENT, LLC.",4807765960,36,26,Small,45.0,308411423.0,4.5455,84.0369,4.92,49.85,3.72,45.48,2018-02-07 05:00:00 UTC,15.05,48.39,13.45,44.37,1.09,8.21,,,1.8599999999999999,7.62,,,11.1,18.2955,0001692820,85226,2.9032,0,0,299710322.0,AZ,CHANDLER,329403.0,-0.1376,0.1269,0.7546,-6.58,308398479.0,99.996,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2018-02-07 05:00:00 UTC,299710322.0,United States
624474,ISAM (USA) LLC,(561)9902025,,,Micro,234.0,174673549.0,71.7949,11.4616,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.2821,0001965939,33486,,0,0,0.0,FL,BOCA RATON,0.0,,,,,0.0,0.0,"","",,0.0,United States
624229,ISAM FUNDS (UK) LTD,02072588357,,,Micro,361.0,174673549.0,81.7175,11.4616,6.96,18.74,6.96,18.16,2023-02-14 05:00:00 UTC,21.37,0.0,21.23,,,,,,,,,,0.0,1.2436,0001919867,EC2N 4AG,24.5831,0,0,140206511.0,X0,LONDON,3265287.0,0.2186,0.1441,0.9496,,0.0,0.0,"","Investment Advisor,Hedge Fund",2023-02-14 05:00:00 UTC,140206511.0,UNITED KINGDOM
106575,ISHARES(DE) INVAG MIT TEILGESELLSCHAFTSVERMOGEN,212-810-3500,,,Small,30.0,482198855.0,10.0,41.3093,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.8,3.5667,0001512562,10055,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"","",,0.0,United States
463328,"ISLAY CAPITAL MANAGEMENT, LLC",8067448617,29,33,Micro,232.0,134338891.0,20.2586,38.4598,2.72,52.45,3.0,52.0,2020-02-11 05:00:00 UTC,16.69,0.0,19.17,,4.77,,,,4.66,,,,7.9,12.6345,0001738560,79424,3.7504,0,0,129482820.0,TX,LUBBOCK,704102.0,0.1472,0.1297,0.7297,-3.11,64658300.0,48.131,"FINANCE concentrated,Low BETA Stock Focus","Investment Advisor,Hedge Fund",2020-02-11 05:00:00 UTC,129482820.0,United States
431411,ISOMER PARTNERS LP,212-257-4132,66,62,Micro,14.0,144070077.0,42.8571,100.0,-1.94,56.38,-5.85,82.64,2019-02-14 05:00:00 UTC,26.89,60.47,32.38,81.19,-4.72,9.92,,,0.52,12.620000000000001,,,7.125,8.375,0001764008,10170,-34.8894,0,0,221269622.0,NY,NEW YORK,1576020.0,-0.2709,0.2762,1.4128,-14.51,0.0,0.0,Growth Investor,"Investment Advisor,Hedge Fund",2019-02-14 05:00:00 UTC,221269622.0,United States
366103,ISRAEL DISCOUNT BANK OF NEW YORK,2125518500,,,Micro,88.0,80192643.0,13.6364,53.1391,5.98,80.17,5.21,56.36,2017-05-11 04:00:00 UTC,16.48,60.07,14.75,43.68,2.07,9.87,8.77,,1.94,7.5200000000000005,6.59,,7.7,8.8831,0001706511,10036,-37.1999,0,0,127695010.0,NY,NEW YORK,627827.0,-0.0554,0.1395,0.7841,-6.05,50449080.0,62.91,"FINANCE concentrated,Low BETA Stock Focus",Banks,2017-05-11 04:00:00 UTC,127695010.0,United States
295030,"ISTHMUS PARTNERS, LLC",608-729-0949,57,59,Small,212.0,880956989.0,14.1509,21.1374,7.21,156.27,7.26,146.98,2015-04-20 04:00:00 UTC,29.37,72.97,25.64,67.38,9.3,11.58,11.540000000000001,,7.55,10.85,11.07,,4.3,15.1574,0001639666,53703,14.5525,0,0,769041993.0,WI,MADISON,5798062.0,0.3703,0.1746,0.9985,0.16,56817996.0,6.45,Long-Term Focus,Investment Advisor,2015-04-20 04:00:00 UTC,769041993.0,United States
86666,Itau Unibanco Holding S.A.,55-11-5019-1723,63,63,Mid,394.0,2340672482.0,78.1726,57.9729,1.72,63.8,-1.22,50.35,2016-08-15 04:00:00 UTC,23.59,39.83,22.67,32.5,6.76,6.94,6.16,,6.12,5.79,5.17,,3.7,10.1176,0001132597,00000,-23.0202,13,2,3040633767.0,D5,SAO PAULO,58774680.0,0.2032,0.1929,1.0826,-2.76,822171750.0,35.125,"Long-Term Focus,Low BETA Stock Focus,Value Investor","",2016-08-15 04:00:00 UTC,3040633767.0,BRAZIL
165852,ITAU USA ASSET MANAGEMENT INC.,212-845-0600,,,Small,42.0,1613870181.0,11.9048,73.8752,0.0,-26.85,,-23.66,2012-02-10 05:00:00 UTC,16.8,-15.43,16.09,-11.3,-7.630000000000001,-3.3000000000000003,,,-6.87,-2.37,,,3.1,2.9286,0001541597,10022,,0,0,0.0,NY,NEW YORK,0.0,-0.4772,0.0,0.9701,-18.28,619853619.0,38.408,"","Investment Advisor,Hedge Fund",2012-02-10 05:00:00 UTC,0.0,United States
70464,ITHAKA GROUP LLC,240 395 5000,67,66,Small,38.0,530417848.0,10.5263,56.4924,1.0,784.02,2.68,858.86,2010-02-16 05:00:00 UTC,33.08,116.12,37.82,121.31,5.75,16.669999999999998,17.380000000000003,15.790000000000001,7.51,17.22,17.68,16.61,16.9,21.1714,0001484043,22203,4.842,0,0,505921260.0,VA,ARLINGTON,1320039.0,0.1116,0.2617,1.2408,-6.49,0.0,0.0,Long-Term Focus,Investment Advisor,2010-02-16 05:00:00 UTC,505921260.0,United States
498383,IVC WEALTH ADVISORS LLC,2153926631,29,38,Micro,171.0,173287845.0,11.0429,39.5657,2.88,18.58,3.15,27.01,2021-02-01 05:00:00 UTC,19.47,0.0,18.74,,2.4,,,,5.33,,,,5.6,9.4724,0001842811,18962-0539,7.7429,0,0,160834544.0,PA,SILVERDALE,294474.0,-0.0309,0.1428,0.7863,-5.92,76735719.0,44.282,Low BETA Stock Focus,Investment Advisor,2021-02-01 05:00:00 UTC,160834544.0,United States
500735,"IVY LANE CAPITAL MANAGEMENT, LLC",305-791-3130,80,55,Micro,15.0,163480070.0,40.0,94.1166,-1.4,27.35,0.51,16.58,2021-02-12 05:00:00 UTC,30.7,0.0,30.3,,5.36,,,,3.5000000000000004,,,,5.6,5.4167,0001839851,32789,4.0079,0,0,157180488.0,FL,WINTER PARK,788900.0,0.124,0.2046,0.9597,-4.2,0.0,0.0,"","Investment Advisor,Hedge Fund",2021-02-12 05:00:00 UTC,157180488.0,United States
499228,IVYROCK ASSET MANAGEMENT (HK) LTD,85226200482,67,63,Micro,24.0,214980355.0,41.6667,98.9825,14.76,-58.88,9.11,-71.74,2021-02-05 05:00:00 UTC,34.88,0.0,44.48,,-19.68,,,,-28.060000000000002,,,,4.9,4.5,0001809525,0000,7.1311,0,0,200670445.0,K3,SHEUNG WAN,2099446.0,-0.7268,0.3113,0.6949,-27.82,0.0,0.0,"Growth Investor,Short-Term Focus,CONSUMER DISCRETIONARY concentrated","Investment Advisor,Hedge Fund",2021-02-05 05:00:00 UTC,200670445.0,HONG KONG
328265,IXORA INVESTMENTS PTE. LTD.,65-6828-6828,,,Small,2.0,315970746.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.5,2.5,0001666721,238891,,0,0,0.0,U0,SINGAPORE,0.0,,,,,0.0,0.0,"","",,0.0,SINGAPORE
541122,"IYO BANK, LTD.",81-89-907-1034,,,Small,34.0,250997000.0,8.8235,66.459,2.06,20.7,3.95,24.0,2022-01-25 05:00:00 UTC,27.16,0.0,32.29,,,,,,,,,,7.1,7.5588,0001890435,790-8514,19.0795,0,0,210781000.0,M0,MATSUYAMA,158650.0,0.1649,0.224,1.139,,0.0,0.0,"",Banks,2022-01-25 05:00:00 UTC,210781000.0,JAPAN
166344,J O HAMBRO CAPITAL MANAGEMENT LTD,44 20 7747 8962,,,Mid,161.0,7507780789.0,22.9814,33.3272,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.1,2.323,0000940755,SW1Y 4AH,,0,0,0.0,X0,LONDON,0.0,,,,,24240708.0,0.323,"","",,0.0,UNITED KINGDOM
132697,J. GOLDMAN & COMPANY LP,212-262-4200,62,62,Mid,560.0,3104149353.0,70.7143,19.9654,3.83,323.35,3.56,323.27,2011-05-16 04:00:00 UTC,31.45,106.38,32.84,124.05,-1.0999999999999999,15.590000000000002,10.14,10.69,-0.06,17.51,10.58,11.42,0.4,2.6925,0001412741,10022,25.5873,62,67,2471705733.0,NY,NEW YORK,110748740.0,-0.1814,0.2161,1.1542,-11.36,314477491.0,10.131,Short-Term Focus,"Investment Advisor,Hedge Fund",2011-05-16 04:00:00 UTC,2471705733.0,United States
412940,"J. L. BAINBRIDGE & COMPANY ., INC.",9413653435,93,86,Small,98.0,939583407.0,14.2857,59.8082,12.94,145.77,11.3,136.64,2018-08-01 04:00:00 UTC,40.78,166.24,35.35,155.27,17.549999999999997,21.63,,,17.8,20.62,,,12.6,11.6489,0001742315,34236,14.9616,0,1,817302205.0,FL,SARASOTA,1382746.0,0.7206,0.2017,0.9441,9.28,8551833.0,0.91,Mega-Cap Focus,Investment Advisor,2018-08-01 04:00:00 UTC,817302205.0,United States
660579,J. STERN & COMPANY . LLP,020 3478 1800,,,Small,41.0,790778881.0,21.9512,70.417,4.84,2.58,8.83,6.01,2024-02-13 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.8649,0002011335,SW1Y 5AA,44.0213,0,1,549070751.0,X0,LONDON,1196941.0,-0.1554,0.1482,0.9004,,932706.0,0.118,"",Investment Advisor,2024-02-13 05:00:00 UTC,549070751.0,UNITED KINGDOM
187140,"J. W. COONS ADVISORS, LLC",6144594001,34,60,Small,254.0,442426356.0,11.4173,40.508,3.9,52.53,3.54,69.23,2020-05-06 04:00:00 UTC,20.7,0.0,25.02,,5.96,,,,9.370000000000001,,,,7.5,12.2605,0001536139,43220,19.6939,0,0,369631546.0,OH,COLUMBUS,1460213.0,0.1974,0.1561,0.8652,-2.89,50310578.0,11.372,"","Hedge Fund,Investment Advisor",2020-05-06 04:00:00 UTC,369631546.0,United States
511521,"J.H. WHITNEY EQUITY PARTNERS VII, LLC",2037166100,,,Micro,1.0,121153146.0,0.0,100.0,9.24,-48.19,9.24,-48.19,2022-02-14 05:00:00 UTC,130.51,0.0,130.51,,,,,,,,,,9.0,9.0,0001567459,06840,-7.0896,0,0,130397764.0,CT,NEW CANAAN,0.0,-0.2301,0.9972,2.0706,,0.0,0.0,"","",2022-02-14 05:00:00 UTC,130397764.0,United States
1507,"J.P. MARVEL INVESTMENT ADVISORS, LLC",617-342-5600,49,64,Small,73.0,578193020.0,2.7397,51.3485,5.84,297.22,8.95,386.41,2008-02-13 05:00:00 UTC,27.1,90.13,38.01,108.19,8.450000000000001,13.71,11.04,9.569999999999999,11.76,15.8,12.959999999999999,10.92,8.0,12.0411,0001426755,02110,14.5344,0,0,504820611.0,MA,BOSTON,310854.0,0.3143,0.1777,0.9863,-1.15,2506841.0,0.434,"","Investment Advisor,Hedge Fund",2008-02-13 05:00:00 UTC,504820611.0,United States
314022,J.P. MORGAN (SUISSE) SA,201-595-6242,,,Small,400.0,947832386.0,6.75,34.4023,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.2,3.4075,0001657983,1211,,0,0,0.0,V8,GENEVA,0.0,,,,,0.0,0.0,"","",,0.0,SWITZERLAND
92605,J.P. MORGAN INVESTMENT MANAGEMENT INC.,212-270-6000,,,Mega,3254.0,581392329174.0,6.5765,25.5908,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.7,3.5968,0001363391,10017,,1,6,0.0,NY,NEW YORK,0.0,,,,,20035371818.0,3.446,"","",,0.0,United States
660375,J.P. MORGAN MARKETS LTD,44 207 1344252,,,Small,177.0,1048407974.0,20.339,85.7991,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.7,0.7966,0002009356,E14 5JP,,0,0,0.0,X0,LONDON,0.0,,,,,761347874.0,72.619,"","",,0.0,UNITED KINGDOM
138360,J.P. MORGAN PRIVATE INVESTMENTS INC.,2124641945,,,Large,430.0,68402096072.0,39.7674,46.6739,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.9,2.1302,0001503764,10017,,0,0,0.0,NY,NEW YORK,0.0,,,,,52711667312.0,77.061,"","Investment Advisor,Hedge Fund",,0.0,United States
77846,J.P. MORGAN PRIVATE WEALTH ADVISORS LLC,4152965727,,,Large,1552.0,30861473540.0,4.5747,26.7975,0.0,254.41,,321.21,2010-11-02 04:00:00 UTC,13.59,61.59,16.54,84.39,5.8999999999999995,10.07,10.68,9.27,7.969999999999999,13.020000000000001,13.08,11.07,1.0,0.9543,0001418204,94111,,0,0,0.0,CA,SAN FRANCISCO,0.0,0.1736,0.1877,1.0194,-3.29,9247918055.0,29.966,"","Investment Advisor,Hedge Fund",2010-11-02 04:00:00 UTC,0.0,United States
636215,J.P. MORGAN SE,201-595-7967,,,Mid,1066.0,7876487352.0,20.3565,32.1686,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.7,0.7964,0001980365,60310,,5,4,0.0,2M,FRANKFURT,0.0,,,,,6972153.0,0.089,"","",,0.0,GERMANY
105381,J.P. MORGAN SECURITIES LLC,212-552-9801,,,Large,6180.0,164796023764.0,16.9741,18.1844,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.6,2.7163,0001362244,10179,,465,482,0.0,NY,NEW YORK,0.0,,,,,56472512990.0,34.268,"","Investment Advisor,Hedge Fund",,0.0,United States
105392,J.P. MORGAN SECURITIES PLC,44 207 1347989,,,Large,2702.0,30574198034.0,34.752,16.8072,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.1,2.0126,0001373636,E14 5JP,,1,1,0.0,X0,LONDON,0.0,,,,,4246232.0,0.014,"","",,0.0,UNITED KINGDOM
105390,J.P. MORGAN TRUST COMPANY OF DELAWARE,41-22-7449559,,,Mid,1532.0,8711750797.0,4.6997,42.4699,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.4,3.5477,0001387526,19713,,0,0,0.0,DE,NEWARK,0.0,,,,,5039661487.0,57.849,"",Trust,,0.0,United States
327914,J.SAFRA ASSET MANAGEMENT CORP,212-704-5553,81,78,Small,180.0,883568088.0,36.6667,84.9672,3.14,233.05,4.37,227.82,2016-02-11 05:00:00 UTC,17.92,146.98,25.61,141.52,8.06,19.82,15.740000000000002,,12.67,19.29,15.76,,4.4,4.2083,0001535293,10036,24.2097,0,0,711351758.0,NY,NEW YORK,2604711.0,0.3411,0.1531,1.0161,-0.58,865973866.0,98.009,FINANCE concentrated,"Investment Advisor,Hedge Fund",2016-02-11 05:00:00 UTC,711351758.0,United States
461523,"J.W. COLE ADVISORS, INC.",813-935-6776,,,Small,926.0,1981614302.0,17.5936,22.625,6.93,73.8,5.78,94.96,2020-01-23 05:00:00 UTC,29.17,0.0,24.99,,8.77,,,,9.28,,,,9.4,9.6913,0001404763,33634,16.0499,0,0,1707554294.0,FL,TAMPA,4958699.0,0.3243,0.182,0.9552,-1.08,1248232391.0,62.991,"FINANCE concentrated,ETF Investor",Investment Advisor,2020-01-23 05:00:00 UTC,1707554294.0,United States
